"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","Q3","Q4_1","Q5_1","Q6_1","Q7_1","Q8_1","Attitude_1_1","Attitude_2_1","Benefit_1_1","Benefit_2_1","Risk_1_1","Risk_2_1","Q9","Q10","Q11","Q12","Q13","Info_Info_1","Info_Info_2","Info_Info_3","Info_Info_4","Info_Info_5","Info_Info_6","Info_Info_7","Info_Info_8","Info_Info_9","Info_Info_10","Info_Info_11","Info_Info_12","Info_Cred_1","Info_Cred_2","Info_Cred_3","Info_Cred_4","Info_Cred_5","Info_Cred_6","Info_Cred_7","Info_Cred_8","Info_Cred_9","Info_Cred_10","Info_Cred_11","Info_Cred_12","Info_Cred_13","H_Num1","H_Num2","H_Num3","H_Num4","H_Num5","Q22","id","eqtid","health_correct_count","averageInformativenessPositiveNumerical","averageInformativenessNetagtiveNumerical","averageInformativenessPositiveNonNumerical","averageInformativenessNetagtiveNonNumerical","averageCredibilityPositiveNumerical","averageCredibilityNetagtiveNumerical","averageCredibilityPositiveNonNumerical","averageCredibilityNetagtiveNonNumerical","averageCredibility","averageInformativeness","averageInformativenessNumerical","averageInformativenessNonNumerical","averageCredibilityNumerical","averageCredibilityNonNumerical","averageNumerical","averageNonNumerical","HBM_average_benefit_3","HBM_average_risk_3","Acceptance_1_reversed","Acceptance_2_reversed","HBM_average_acceptance_3"
"2022/11/1 19:14","2022/11/1 19:24",0,"110.135.130.139",100,646,1,"2022/11/1 19:24","R_3dw3hzeOp6f9PHz",NA,NA,NA,NA,32.8244,130.6933,"anonymous","JA",4,0,0,7,6,5,6,7,1,1,5,4,2,2,4,4,3,4,2,6,7,7,3,6,4,6,6,4,2,2,2,6,6,6,5,5,5,1,6,6,2,2,2,2,4,2,2,1,2,"なし","6nxk52EFbz6m","fe7495ade47184a0c00172174b0db134d5040a8a",3,6.66666666666667,4.33333333333333,5.33333333333333,2,6,5,4.66666666666667,2,4.15384615384615,4.58333333333333,5.5,3.66666666666667,5.5,3.33333333333333,5.5,3.5,4.5,2,5,5,5
"2022/11/1 12:59","2022/11/1 13:07",0,"118.158.44.91",100,538,1,"2022/11/1 13:08","R_1CsFrChooQsWqpA",NA,NA,NA,NA,35.7634,139.53,"anonymous","JA",0,0,0,2,1,2,7,4,3,3,2,2,5,3,5,5,5,5,5,4,4,1,4,3,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,4,"","6wPI5RRUvPX3","fe7495ade47184a0c00172174b0db134d5040a8a",4,3,3.66666666666667,3,4,1,1,1,1,1,3.41666666666667,3.33333333333333,3.5,1,1,2.16666666666667,2.25,2,4,3,3,3
"2022/11/1 13:58","2022/11/1 14:13",0,"175.134.203.19",100,926,1,"2022/11/1 14:13","R_tPVegIWN9molzpf",NA,NA,NA,NA,35.8566,139.9185,"anonymous","JA",0,0,0,2,2,2,2,2,3,4,1,1,5,5,2,2,2,1,2,2,2,4,6,6,5,1,6,2,6,6,6,4,3,4,6,6,6,1,6,6,5,5,6,5,4,3,3,2,2,"コロナのワクチン接種とコロナ感染リスクを確率で判断している人を評価するアンケートですね","76cA3SFUDohP","fe7495ade47184a0c00172174b0db134d5040a8a",4,2.66666666666667,5.66666666666667,3,6,3.66666666666667,6,5.66666666666667,5.33333333333333,4.84615384615385,4.33333333333333,4.16666666666667,4.5,4.83333333333333,5.5,4.5,5,1,5,3,2,2.5
"2022/11/1 21:02","2022/11/1 21:10",0,"219.109.63.29",100,439,1,"2022/11/1 21:10","R_3Pn0gc2x1NigLo4",NA,NA,NA,NA,33.8396,132.7601,"anonymous","JA",3,0,1,5,4,3,4,4,2,3,4,4,4,3,2,3,3,2,6,5,5,4,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4,1,4,4,5,4,4,4,4,2,3,2,2,"","8FXEYFmYM5oK","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,5,4,4.33333333333333,4,4.33333333333333,4.33333333333333,4,3.92307692307692,4.5,4.83333333333333,4.16666666666667,4.16666666666667,4.16666666666667,4.5,4.16666666666667,4,3.5,4,3,3.5
"2022/11/1 15:59","2022/11/1 16:02",0,"202.211.87.133",100,197,1,"2022/11/1 16:02","R_T5AfMWHRM0i2XsZ",NA,NA,NA,NA,34.8853,136.5796,"anonymous","JA",0,0,0,1,2,4,4,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,5,4,5,3,5,4,5,5,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,3,3,2,2,"","8IAdujTsj7C2","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,4.66666666666667,4,4.66666666666667,4,4,4,4,3.76923076923077,4.33333333333333,4.33333333333333,4.33333333333333,4,4,4.16666666666667,4.16666666666667,3,3,3,3,3
"2022/11/1 14:06","2022/11/1 14:15",0,"133.149.85.28",100,490,1,"2022/11/1 14:15","R_3nde1qpPsoCqOED",NA,NA,NA,NA,35.179,136.8939,"anonymous","JA",3,0,0,7,7,5,3,7,1,1,5,5,1,1,4,2,1,3,5,5,5,5,5,5,5,4,4,4,3,1,4,7,6,7,7,7,7,1,5,4,4,5,1,3,4,2,3,2,2,"","8aQH6oS6geIb","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,5,4,2.66666666666667,6.66666666666667,7,4.33333333333333,3,4.92307692307692,4.16666666666667,5,3.33333333333333,6.83333333333333,3.66666666666667,5.91666666666667,3.5,5,1,5,5,5
"2022/11/1 13:01","2022/11/1 13:06",0,"133.78.101.167",100,290,1,"2022/11/1 13:06","R_2TYI3HJ1IvbNIGA",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",2,0,1,5,2,4,6,2,3,3,4,4,3,3,2,2,2,2,1,5,5,5,4,5,5,4,4,4,4,4,4,5,5,4,5,5,5,1,2,2,5,2,2,2,4,2,3,2,2,"","8bUyqCw0QG0y","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,4.66666666666667,4,4,4.66666666666667,5,3,2,3.46153846153846,4.41666666666667,4.83333333333333,4,4.83333333333333,2.5,4.83333333333333,3.25,4,3,3,3,3
"2022/11/1 23:13","2022/11/1 23:28",0,"122.132.218.98",100,903,1,"2022/11/1 23:28","R_3hunZlS6pru1Lsw",NA,NA,NA,NA,35.4643,139.6262,"anonymous","JA",0,0,0,1,1,1,2,1,3,5,1,1,5,5,2,2,2,2,6,2,1,1,6,5,5,1,2,1,4,4,4,2,2,1,5,6,5,1,2,2,5,4,4,3,4,2,3,2,3,"","96lfhD26zvy1","fe7495ade47184a0c00172174b0db134d5040a8a",4,1.33333333333333,5.33333333333333,1.33333333333333,4,1.66666666666667,5.33333333333333,3,3.66666666666667,3.23076923076923,3,3.33333333333333,2.66666666666667,3.5,3.33333333333333,3.41666666666667,3,1,5,3,1,2
"2022/11/1 21:57","2022/11/1 22:08",0,"60.151.44.81",100,670,1,"2022/11/1 22:08","R_1op4K8CaWpEKoQK",NA,NA,NA,NA,34.6947,135.5,"anonymous","JA",4,0,0,5,7,4,4,5,1,1,3,3,2,1,4,3,2,4,5,5,5,4,4,4,4,2,4,4,3,4,1,5,5,5,5,5,5,1,4,4,4,4,3,3,4,4,3,1,2,"","9DGTT79iKFAJ","fe7495ade47184a0c00172174b0db134d5040a8a",3,4.66666666666667,4,3.33333333333333,2.66666666666667,5,5,4,3.33333333333333,4.07692307692308,3.66666666666667,4.33333333333333,3,5,3.66666666666667,4.66666666666667,3.33333333333333,3,1.5,5,5,5
"2022/11/1 22:07","2022/11/1 22:11",0,"61.211.143.61",100,268,1,"2022/11/1 22:11","R_3Hi52PXziQsSnWP",NA,NA,NA,NA,35.179,136.8939,"anonymous","JA",0,0,1,2,2,2,4,3,2,4,2,2,4,3,3,3,3,3,2,3,4,3,4,4,4,3,4,3,5,5,5,3,4,4,5,4,4,1,3,3,4,5,5,4,4,2,3,1,2,"","9HdOPXs5zzKT","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.33333333333333,4,3.33333333333333,5,3.66666666666667,4.33333333333333,3.33333333333333,4.66666666666667,3.76923076923077,3.91666666666667,3.66666666666667,4.16666666666667,4,4,3.83333333333333,4.08333333333333,2,3.5,4,2,3
"2022/11/1 17:28","2022/11/1 17:38",0,"202.215.145.18",100,567,1,"2022/11/1 17:38","R_1KeQM2KKENctBGm",NA,NA,NA,NA,36.3942,139.0604,"anonymous","JA",0,0,0,2,1,2,2,1,3,5,2,2,5,5,2,2,2,2,2,6,6,4,6,6,6,6,7,4,7,6,7,4,4,4,6,6,4,1,2,4,4,6,4,6,4,2,3,2,2,"とくになし","9JzwCi2GvQJH","fe7495ade47184a0c00172174b0db134d5040a8a",5,5.33333333333333,6,5.66666666666667,6.66666666666667,4,5.33333333333333,3.33333333333333,5.33333333333333,4.23076923076923,5.91666666666667,5.66666666666667,6.16666666666667,4.66666666666667,4.33333333333333,5.16666666666667,5.25,2,5,3,1,2
"2022/11/1 13:14","2022/11/1 13:25",0,"133.106.140.99",100,672,1,"2022/11/1 13:25","R_22DhSwzvZNY1olH",NA,NA,NA,NA,35.8292,139.6789,"anonymous","JA",2,0,0,4,2,3,4,4,1,3,2,3,4,3,4,4,4,3,6,7,7,4,4,2,5,4,5,1,3,4,4,5,5,5,4,5,4,1,5,5,5,4,5,5,4,2,3,2,1,"","9YftZQKjcC83","fe7495ade47184a0c00172174b0db134d5040a8a",4,6,3.66666666666667,3.33333333333333,3.66666666666667,5,4.33333333333333,5,4.66666666666667,4.46153846153846,4.16666666666667,4.83333333333333,3.5,4.66666666666667,4.83333333333333,4.75,4.16666666666667,2.5,3.5,5,3,4
"2022/11/1 22:16","2022/11/1 22:23",0,"126.219.90.145",100,431,1,"2022/11/1 22:23","R_2EAYWxIt8pA68Os",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",0,0,0,4,1,2,2,2,2,2,2,2,5,3,3,2,2,3,5,4,5,5,5,5,6,2,4,4,4,5,4,4,4,4,5,5,5,1,2,5,4,4,4,4,4,2,3,2,2,"","9nNFrvCAzECo","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,5.33333333333333,3.33333333333333,4.33333333333333,4,5,3.66666666666667,4,3.92307692307692,4.41666666666667,5,3.83333333333333,4.5,3.83333333333333,4.75,3.83333333333333,2,4,4,4,4
"2022/11/1 16:37","2022/11/1 16:43",0,"124.159.187.119",100,353,1,"2022/11/1 16:43","R_2axyIHa1OI9Spp6",NA,NA,NA,NA,33.3623,130.4825,"anonymous","JA",0,0,0,4,1,2,4,1,3,4,3,2,5,5,2,3,3,2,6,4,3,4,4,4,6,1,4,4,3,4,4,4,3,3,5,4,5,1,4,4,4,3,4,4,4,1,3,2,3,"視点がやや一方向のみで背景が明確でないため答えにくい","9wyZV50dyY46","fe7495ade47184a0c00172174b0db134d5040a8a",3,3.66666666666667,4.66666666666667,3,3.66666666666667,3.33333333333333,4.66666666666667,4,3.66666666666667,3.69230769230769,3.75,4.16666666666667,3.33333333333333,4,3.83333333333333,4.08333333333333,3.58333333333333,2.5,5,3,2,2.5
"2022/11/1 20:58","2022/11/1 21:04",0,"115.126.136.4",100,343,1,"2022/11/1 21:04","R_2cp7qnYElXkzl34",NA,NA,NA,NA,34.6886,135.1959,"anonymous","JA",3,0,1,6,6,4,5,5,1,2,4,5,3,2,3,4,4,3,5,5,5,5,4,5,4,3,5,4,4,3,4,5,5,5,4,5,5,1,4,4,5,3,3,3,4,2,3,2,4,"","9ywtqejAorYI","fe7495ade47184a0c00172174b0db134d5040a8a",4,5,4.33333333333333,4,3.66666666666667,5,4.66666666666667,4.33333333333333,3,4,4.25,4.66666666666667,3.83333333333333,4.83333333333333,3.66666666666667,4.75,3.75,4.5,2.5,5,4,4.5
"2022/11/4 23:16","2022/11/4 23:24",0,"106.73.196.65",100,503,1,"2022/11/4 23:24","R_12xNO9dIRVN0D5V",NA,NA,NA,NA,36.3661,140.4283,"anonymous","JA",3,1,1,5,5,4,4,4,2,3,3,4,3,3,3,3,3,3,5,5,5,5,5,4,5,4,5,4,5,3,4,6,6,5,5,5,5,1,5,5,5,5,5,4,4,2,3,2,2,"","A4mRTlL0CrDq","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,4.66666666666667,4.33333333333333,4,5.66666666666667,5,5,4.66666666666667,4.76923076923077,4.5,4.83333333333333,4.16666666666667,5.33333333333333,4.83333333333333,5.08333333333333,4.5,3.5,3,4,3,3.5
"2022/11/1 19:01","2022/11/1 19:12",0,"125.14.33.251",100,675,1,"2022/11/1 19:12","R_XoFxJxI5hRTtJFT",NA,NA,NA,NA,35.7345,139.4913,"anonymous","JA",0,0,1,4,1,1,4,4,2,4,2,3,5,4,3,2,3,3,2,4,4,4,4,6,4,1,4,4,4,4,2,4,2,3,4,5,4,1,1,4,4,4,3,1,4,2,3,2,2,"","A5hRVXUj3Y35","fe7495ade47184a0c00172174b0db134d5040a8a",5,4,4.66666666666667,3,3.33333333333333,3,4.33333333333333,3,2.66666666666667,3.07692307692308,3.75,4.33333333333333,3.16666666666667,3.66666666666667,2.83333333333333,4,3,2.5,4.5,4,2,3
"2022/11/1 22:03","2022/11/1 22:11",0,"106.133.54.248",100,481,1,"2022/11/1 22:11","R_2XjPBd2c2gU80in",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",0,0,1,4,3,5,5,3,4,4,3,3,3,3,2,1,2,2,4,3,2,3,2,4,2,4,4,4,2,2,3,3,3,3,2,4,4,1,3,7,4,3,3,4,1,2,3,2,2,"なし","AMLFSCIRpOfB","fe7495ade47184a0c00172174b0db134d5040a8a",4,2.66666666666667,2.66666666666667,4,2.33333333333333,3,3.33333333333333,4.66666666666667,3.33333333333333,3.38461538461538,2.91666666666667,2.66666666666667,3.16666666666667,3.16666666666667,4,2.91666666666667,3.58333333333333,3,3,2,2,2
"2022/11/2 8:17","2022/11/2 8:22",0,"118.243.47.18",100,325,1,"2022/11/2 8:22","R_1Kdu1rHMpjge4CA",NA,NA,NA,NA,36.5968,136.5998,"anonymous","JA",3,0,1,5,4,2,5,2,2,3,3,4,3,3,3,2,2,2,5,5,6,4,5,4,5,4,4,2,5,5,4,5,4,4,5,4,5,1,4,4,7,4,4,4,4,2,3,4,3,"","AgDOXqaNL9CL","fe7495ade47184a0c00172174b0db134d5040a8a",3,5,4.66666666666667,3.33333333333333,4.66666666666667,4.33333333333333,4.66666666666667,5,4,4.23076923076923,4.41666666666667,4.83333333333333,4,4.5,4.5,4.66666666666667,4.25,3.5,3,4,3,3.5
"2022/11/1 13:51","2022/11/1 13:58",0,"124.102.116.199",100,436,1,"2022/11/1 13:58","R_1CDEz96vvLDLT2o",NA,NA,NA,NA,35.4706,139.632,"anonymous","JA",0,0,1,6,1,3,4,2,3,3,2,4,5,3,4,3,3,2,3,4,4,5,4,5,5,2,6,5,4,4,4,4,4,5,3,4,5,1,2,1,6,5,4,4,4,2,3,2,4,"","AxM10OlK6uFG","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.33333333333333,4.66666666666667,4.33333333333333,4,4.33333333333333,4,3,4.33333333333333,3.69230769230769,4.33333333333333,4.5,4.16666666666667,4.16666666666667,3.66666666666667,4.33333333333333,3.91666666666667,3,4,3,3,3
"2022/11/1 23:47","2022/11/1 23:52",0,"60.142.22.4",100,279,1,"2022/11/1 23:52","R_2R9xzrqmUNMFuh5",NA,NA,NA,NA,33.5858,130.432,"anonymous","JA",0,0,0,1,1,1,1,1,3,3,1,1,5,5,3,3,3,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,2,2,1,3,"アンケートの進捗を表示してください。","B5mQR9dzQVGn","fe7495ade47184a0c00172174b0db134d5040a8a",1,4,4,4,4,4,4,4,4,3.76923076923077,4,4,4,4,4,4,4,1,5,3,3,3
"2022/11/1 19:47","2022/11/1 19:53",0,"133.159.151.56",100,357,1,"2022/11/1 19:53","R_2arFitwHdN3Gric",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",4,0,0,6,7,5,3,3,4,2,2,4,1,1,4,2,2,3,5,7,7,7,6,3,6,5,3,1,1,6,2,6,7,5,6,7,7,1,6,5,7,3,2,2,4,2,3,2,1,"またの機会をよろしくお願いします。","BNsYMk3ZNz4A","fe7495ade47184a0c00172174b0db134d5040a8a",4,7,5,3,3,6,6.66666666666667,6,2.33333333333333,4.92307692307692,4.5,6,3,6.33333333333333,4.16666666666667,6.16666666666667,3.58333333333333,3,1,2,4,3
"2022/11/1 12:31","2022/11/1 12:46",0,"111.89.108.7",100,875,1,"2022/11/1 12:46","R_1qX4Zvup8uD8Qaw",NA,NA,NA,NA,34.6653,135.4709,"anonymous","JA",2,1,1,5,5,2,6,4,2,2,4,4,4,4,3,3,4,2,5,2,2,5,5,5,5,5,5,2,5,5,2,2,2,5,2,5,5,1,2,5,2,2,2,2,4,2,3,1,2,"","BSLR7aosefFJ","fe7495ade47184a0c00172174b0db134d5040a8a",4,3,5,4,4,3,4,3,2,2.84615384615385,4,4,4,3.5,2.5,3.75,3.25,4,4,4,4,4
"2022/11/1 12:41","2022/11/1 12:48",0,"123.216.91.188",100,426,1,"2022/11/1 12:48","R_3RvWNwmnHU6aRjq",NA,NA,NA,NA,35.6056,140.1237,"anonymous","JA",0,0,1,4,1,4,4,1,1,2,3,4,5,3,4,4,4,4,5,4,4,4,7,4,7,1,4,4,4,4,4,4,1,3,4,4,4,1,4,4,6,6,3,5,1,2,3,2,3,"","BmwScT4Dt3oS","fe7495ade47184a0c00172174b0db134d5040a8a",3,4,6,3,4,2.66666666666667,4,4.66666666666667,4.66666666666667,3.76923076923077,4.25,5,3.5,3.33333333333333,4.66666666666667,4.16666666666667,4.08333333333333,3.5,4,5,4,4.5
"2022/11/1 23:03","2022/11/1 23:12",0,"219.192.151.71",100,542,1,"2022/11/1 23:12","R_2TwbRw1VP4Lp9f9",NA,NA,NA,NA,36.6352,138.1794,"anonymous","JA",0,0,1,1,1,7,7,1,1,5,1,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,4,"クイズ難しい","BpfsgHBfObeI","fe7495ade47184a0c00172174b0db134d5040a8a",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,3
"2022/11/1 11:55","2022/11/1 12:07",0,"106.133.50.137",100,685,1,"2022/11/1 12:07","R_2xJo1rqA5mc3uKJ",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",0,0,0,6,2,4,4,4,2,3,4,4,3,2,2,3,2,2,4,5,5,5,3,2,3,4,3,2,4,3,3,3,3,5,5,3,5,1,4,4,4,3,5,3,4,2,3,2,1,"","BzUfogf0hckC","fe7495ade47184a0c00172174b0db134d5040a8a",4,5,2.66666666666667,3,3.33333333333333,3.66666666666667,4.33333333333333,4,3.66666666666667,3.69230769230769,3.5,3.83333333333333,3.16666666666667,4,3.83333333333333,3.91666666666667,3.5,4,2.5,4,3,3.5
"2022/11/1 15:18","2022/11/1 15:23",0,"60.114.1.130",100,281,1,"2022/11/1 15:23","R_2Qnh4qNuX20nu9f",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",0,0,0,6,5,4,5,4,2,3,3,4,4,3,2,4,4,3,5,7,7,6,6,6,6,2,6,6,6,5,5,6,6,6,6,6,6,1,6,6,6,6,4,5,4,2,3,2,4,"","C4Pm1PttgcXq","fe7495ade47184a0c00172174b0db134d5040a8a",4,6.66666666666667,6,4.66666666666667,5.33333333333333,6,6,6,5,5.38461538461539,5.66666666666667,6.33333333333333,5,6,5.5,6.16666666666667,5.25,3.5,3.5,4,3,3.5
"2022/11/1 13:55","2022/11/1 14:04",0,"222.228.4.202",100,547,1,"2022/11/1 14:04","R_2TS1xRcrsMNqG65",NA,NA,NA,NA,43.0459,141.3543,"anonymous","JA",4,0,1,4,7,4,5,7,1,2,3,3,4,2,5,4,4,4,5,4,4,4,5,5,5,4,4,4,3,3,3,5,5,5,5,5,5,1,4,4,5,4,4,3,4,2,3,1,2,"","CBB8mOisMesU","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,5,4,3,5,5,4.33333333333333,3.66666666666667,4.23076923076923,4,4.5,3.5,5,4,4.75,3.75,3,3,5,4,4.5
"2022/11/2 8:28","2022/11/2 8:35",0,"14.9.112.65",100,433,1,"2022/11/2 8:35","R_1qaI0RbqMOEfw0k",NA,NA,NA,NA,39.7042,140.1282,"anonymous","JA",4,0,0,7,7,5,5,7,1,1,5,5,2,2,4,3,3,3,5,7,7,7,4,4,4,7,5,5,4,4,1,6,6,7,5,4,5,1,4,5,4,4,4,3,4,2,3,1,4,"","CJD7oNJdubcM","fe7495ade47184a0c00172174b0db134d5040a8a",3,7,4,5.66666666666667,3,6.33333333333333,4.66666666666667,4.33333333333333,3.66666666666667,4.46153846153846,4.91666666666667,5.5,4.33333333333333,5.5,4,5.5,4.16666666666667,5,2,5,5,5
"2022/11/2 8:24","2022/11/2 8:42",0,"220.254.1.121",100,1084,1,"2022/11/2 8:42","R_1mIrgQGdWUmtu4q",NA,NA,NA,NA,36.6352,138.1794,"anonymous","JA",4,0,1,5,7,6,5,2,1,3,3,2,3,2,3,4,5,3,5,5,5,4,4,5,5,2,5,5,4,2,2,6,5,4,5,5,6,1,4,4,4,5,4,2,4,2,3,2,4,"","CNXJ5fztpEXN","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.66666666666667,4.66666666666667,4,2.66666666666667,5,5.33333333333333,4,3.66666666666667,4.23076923076923,4,4.66666666666667,3.33333333333333,5.16666666666667,3.83333333333333,4.91666666666667,3.58333333333333,2.5,2.5,5,3,4
"2022/11/1 11:12","2022/11/1 11:22",0,"220.220.223.241",100,580,1,"2022/11/1 11:22","R_71Anca4xiIF0L73",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",0,0,0,1,1,1,4,1,3,5,1,1,5,5,2,1,1,1,6,1,1,1,7,6,7,1,1,4,7,7,7,1,1,1,7,7,7,1,1,1,4,7,7,7,4,3,3,2,4,"","CTJKDiJblSnU","fe7495ade47184a0c00172174b0db134d5040a8a",3,1,6.66666666666667,2,7,1,7,2,7,4,4.16666666666667,3.83333333333333,4.5,4,4.5,3.91666666666667,4.5,1,5,3,1,2
"2022/11/1 17:10","2022/11/1 17:21",0,"49.98.172.238",100,674,1,"2022/11/1 17:22","R_eneaRE6Tn7Bmfy9",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",0,0,0,7,7,7,7,7,1,1,5,5,5,1,5,5,5,5,5,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,"","Clw8NoDdtDSe","fe7495ade47184a0c00172174b0db134d5040a8a",5,4,4,2,4,4,4,4,4,3.76923076923077,3.5,4,3,4,4,4,3.5,5,3,5,5,5
"2022/11/1 11:43","2022/11/1 11:47",0,"114.148.175.8",100,231,1,"2022/11/1 11:47","R_1E1nqPkzbytohb4",NA,NA,NA,NA,37.9497,139.3112,"anonymous","JA",3,0,0,4,4,4,3,4,2,3,3,3,4,3,3,3,3,3,5,4,4,4,4,4,4,4,4,6,4,4,4,3,3,4,4,4,3,1,6,4,5,5,4,4,1,1,2,2,2,"","CobYolFPgEDT","fe7495ade47184a0c00172174b0db134d5040a8a",2,4,4,4.66666666666667,4,3.33333333333333,3.66666666666667,5,4.33333333333333,3.84615384615385,4.16666666666667,4,4.33333333333333,3.5,4.66666666666667,3.75,4.5,3,3.5,4,3,3.5
"2022/11/1 11:17","2022/11/1 11:21",0,"150.19.4.20",100,239,1,"2022/11/1 11:21","R_1jVsNnuYVumWPnM",NA,NA,NA,NA,34.4031,132.4601,"anonymous","JA",3,0,1,5,5,4,4,6,2,2,3,4,2,1,3,3,3,3,2,5,5,6,4,4,4,5,2,5,4,2,3,5,5,5,4,5,5,1,5,3,5,2,1,3,4,2,2,1,2,"","CwlYQFXc56FG","fe7495ade47184a0c00172174b0db134d5040a8a",3,5.33333333333333,4,4,3,5,4.66666666666667,4.33333333333333,2,3.76923076923077,4.08333333333333,4.66666666666667,3.5,4.83333333333333,3.16666666666667,4.75,3.33333333333333,3.5,1.5,4,4,4
"2022/11/1 15:16","2022/11/1 15:20",0,"220.107.244.145",100,248,1,"2022/11/1 15:20","R_2B9fQ3DIv54lGaS",NA,NA,NA,NA,36.3942,139.0604,"anonymous","JA",2,0,0,6,4,4,4,3,3,3,2,4,4,3,3,3,3,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,4,4,5,1,4,4,4,4,4,4,1,2,3,1,4,"","DOrvp2gQ6ife","fe7495ade47184a0c00172174b0db134d5040a8a",2,5,5,4.33333333333333,5,4.66666666666667,4.33333333333333,4,4,4,4.83333333333333,5,4.66666666666667,4.5,4,4.75,4.33333333333333,3,3.5,3,3,3
"2022/11/1 15:16","2022/11/1 15:26",0,"60.114.21.208",100,592,1,"2022/11/1 15:26","R_2QYu5HY5MPCkZ3x",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",3,0,0,5,6,5,4,6,1,2,4,4,4,3,5,3,3,3,2,6,6,6,5,5,5,5,5,4,5,4,4,7,6,6,6,6,7,1,5,5,5,5,5,4,4,2,3,2,2,"自覚を確認する","DVWWflcNRhZJ","fe7495ade47184a0c00172174b0db134d5040a8a",5,6,5,4.66666666666667,4.33333333333333,6.33333333333333,6.33333333333333,5,4.66666666666667,5.23076923076923,5,5.5,4.5,6.33333333333333,4.83333333333333,5.91666666666667,4.66666666666667,4,3.5,5,4,4.5
"2022/11/1 15:46","2022/11/1 15:50",0,"217.178.102.68",100,253,1,"2022/11/1 15:50","R_2BahBTIQD6cWsKY",NA,NA,NA,NA,26.4263,127.82,"anonymous","JA",0,0,1,1,1,1,3,1,3,5,1,1,5,5,2,2,4,1,5,2,1,2,7,1,7,1,7,1,7,7,7,1,1,1,7,1,7,1,1,6,1,7,7,7,2,3,2,3,2,"","DWOclhSyBpM0","fe7495ade47184a0c00172174b0db134d5040a8a",1,1.66666666666667,5,3,7,1,5,2.66666666666667,7,3.69230769230769,4.16666666666667,3.33333333333333,5,3,4.83333333333333,3.16666666666667,4.91666666666667,1,5,3,1,2
"2022/11/1 23:40","2022/11/1 23:48",0,"124.154.215.57",100,444,1,"2022/11/1 23:48","R_1DTKF4pd5wTVTvr",NA,NA,NA,NA,33.6054,130.4197,"anonymous","JA",0,0,0,1,1,1,4,1,3,3,1,1,3,4,2,1,2,2,7,1,1,1,5,4,2,1,1,4,7,7,7,2,1,1,5,1,2,1,1,1,4,7,7,7,2,2,3,2,2,"","DeyM4lln3416","fe7495ade47184a0c00172174b0db134d5040a8a",4,1,3.66666666666667,2,7,1.33333333333333,2.66666666666667,2,7,3.07692307692308,3.41666666666667,2.33333333333333,4.5,2,4.5,2.16666666666667,4.5,1,3.5,3,3,3
"2022/11/4 1:11","2022/11/4 1:16",0,"106.154.143.215",100,279,1,"2022/11/4 1:16","R_1GNrcUIGsTjvncr",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",2,1,0,3,2,4,6,4,1,1,1,4,2,5,3,2,2,3,2,6,5,3,4,4,4,1,1,1,1,4,1,4,4,4,4,4,4,1,1,2,6,1,1,1,4,2,3,2,2,"","DhP06yll0mkt","fe7495ade47184a0c00172174b0db134d5040a8a",5,4.66666666666667,4,1,2,4,4,3,1,2.84615384615385,2.91666666666667,4.33333333333333,1.5,4,2,4.16666666666667,1.75,2.5,3.5,5,5,5
