"StartDate.x","EndDate.x","Status.x","IPAddress.x","Progress.x","Duration..in.seconds..x","Finished.x","RecordedDate.x","ResponseId.x","RecipientLastName.x","RecipientFirstName.x","RecipientEmail.x","ExternalReference.x","LocationLatitude.x","LocationLongitude.x","DistributionChannel.x","UserLanguage.x","Q34","Q57_1","Q47","Q33_1","Q33_2","Q33_3","Q33_4","Q33_5","Q33_6","Q33_7","Q33_8","Q33_9","Q33_10","Q33_11","Q35","Q16_1","Q39_1","Q40_1","Q41_1","Q42_1","Q53","Q56","Q55","Q54","Q21","Q18","Q22.x","Q43_1","Q19","Q20","Q36","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q51_1","Q59_1","Q52_1","Q60_1","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q58_1","Q58_2","Q58_3","Q58_4","Q58_5","Q58_6","Q58_7","Q58_8","Q58_9","Q61_1","Q50","Q46_1","Q29","Q27","id","eqtid.x","berlin_correct_count","berlin_group.x","StartDate.y","EndDate.y","Status.y","IPAddress.y","Progress.y","Duration..in.seconds..y","Finished.y","RecordedDate.y","ResponseId.y","RecipientLastName.y","RecipientFirstName.y","RecipientEmail.y","ExternalReference.y","LocationLatitude.y","LocationLongitude.y","DistributionChannel.y","UserLanguage.y","num_vaccination_3","Q2","Q3","Effectiveness_3","Omicron_3","Safeness_3","Possibility_of_infec_3","Regret_3","Attitude_1_1","Attitude_2_1","Benefit_1_1","Benefit_2_1","Risk_1_1","Risk_2_1","Q9","Q10","Q11","Q12","Q13","Info_Info_1","Info_Info_2","Info_Info_3","Info_Info_4","Info_Info_5","Info_Info_6","Info_Info_7","Info_Info_8","Info_Info_9","Info_Info_10","Info_Info_11","Info_Info_12","Info_Cred_1","Info_Cred_2","Info_Cred_3","Info_Cred_4","Info_Cred_5","Info_Cred_6","Info_Cred_7","Info_Cred_8","Info_Cred_9","Info_Cred_10","Info_Cred_11","Info_Cred_12","Info_Cred_13","H_Num1","H_Num2","H_Num3","H_Num4","H_Num5","Q22.y","eqtid.y","health_correct_count","averageInformativenessPositiveNumerical","averageInformativenessNetagtiveNumerical","averageInformativenessPositiveNonNumerical","averageInformativenessNetagtiveNonNumerical","averageCredibilityPositiveNumerical","averageCredibilityNetagtiveNumerical","averageCredibilityPositiveNonNumerical","averageCredibilityNetagtiveNonNumerical","averageCredibility","averageInformativeness","averageInformativenessNumerical","averageInformativenessNonNumerical","averageCredibilityNumerical","averageCredibilityNonNumerical","averageNumerical","averageNonNumerical","HBM_average_benefit_3","HBM_average_risk_3","Acceptance_1_reversed","Acceptance_2_reversed","HBM_average_acceptance_3","no","group","firstParti","sndParti","gender","age","residentArea","maritalStatus","children","occupation","education","covidInfecRecord","vaccRecord1stSurvey","vaccReservation","device","start_time","end_time","time","berlin_group.y","berlin_oneItem","subjectiveNumeracy_group","numAttitude_group"
"2021/8/29 16:25","2021/8/29 16:43",0,"14.8.98.160",100,1036,1,"2021/8/29 16:43","R_2S7avH6Ik9Cgsce",NA,NA,NA,NA,36.5348053,138.1120911,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,5,6,3,1,3,4,4,2,3,5,NA,NA,1,2,2,3,3,1,3,3,4,5,5,7,6,6,7,4,5,4,4,1,4,4,4,4,5,4,5,5,4,4,4,4,4,5,5,4,5,"             50                  \/","","UJtZTjGVLpfC","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10626,11,NA,NA,2,62,20,2,1,11,2,2,3,1,4,"2021-08-29 16:24:56","2021-08-29 16:25:45",1,"BL",1,"L",NA
"2021/8/28 16:08","2021/8/28 16:25",0,"126.166.255.180",100,1037,1,"2021/8/28 16:25","R_2UhJy2SSl4eMMhN",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,14,2,3,3,3,3,3,2,3,3,3,3,3,7,1,2,2,8,6,3,2,2,1,4,2,3,8,1,NA,NA,4,4,4,4,5,5,5,3,5,3,7,7,6,5,4,4,4,4,1,3,3,3,3,4,4,4,4,4,3,3,3,3,4,7,4,4,"80","","UN5NYUqm0xDp","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,18,NA,NA,1,73,14,2,1,14,2,2,3,2,4,"2021-08-28 16:07:08","2021-08-28 16:08:24",1,"BH",1,"H","H"
"2021/8/28 15:34","2021/8/28 15:37",0,"126.159.200.167",100,234,1,"2021/8/28 15:37","R_p66MdiYKuiMztIJ",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,6,5,4,1,4,4,4,3,1,1,NA,NA,1,1,1,4,4,1,5,5,3,3,6,1,8,4,7,1,4,4,4,1,3,3,3,4,4,2,2,5,1,5,3,4,5,3,2,5,3,"65","","UN8ggIJ6wXMr","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/1 13:54","2022/11/1 13:58",0,"163.131.151.55",100,257,1,"2022/11/1 13:58","R_3HCdBuoH0g1p5rf",NA,NA,NA,NA,35.703,139.8308,"anonymous","JA",3,0,1,5,1,1,4,4,1,2,3,3,4,3,2,4,4,5,5,6,6,6,4,5,4,2,5,1,5,4,5,5,5,5,5,5,5,1,3,4,4,5,4,4,4,2,3,1,1,"","fe7495ade47184a0c00172174b0db134d5040a8a",3,6,4.33333333333333,2.66666666666667,4.66666666666667,5,5,3.66666666666667,4.33333333333333,4.23076923076923,4.41666666666667,5.16666666666667,3.66666666666667,5,4,5.08333333333333,3.83333333333333,3,3.5,5,4,4.5,1614,8,NA,NA,2,35,13,1,2,11,6,2,3,1,1,"2021-08-28 15:33:14","2021-08-28 15:33:59",1,"BL",1,"L","L"
"2021/8/29 20:16","2021/8/29 20:21",0,"180.146.35.166",100,311,1,"2021/8/29 20:21","R_cVcOoIfmdGbhQ65",NA,NA,NA,NA,34.98710632,135.8417053,"anonymous","JA",2,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,4,5,3,2,1,1,4,2,3,6,1,NA,NA,1,5,1,5,5,1,1,5,1,5,5,7,6,6,3,4,3,3,1,2,1,3,3,4,4,4,4,3,1,1,2,2,5,4,1,5,"10","","UWdPbaXdA8ET","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",3,"BH","2022/11/2 3:40","2022/11/2 3:49",0,"49.97.107.253",100,560,1,"2022/11/2 3:49","R_AHtL7BCk4DGvIcx",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",4,0,1,5,5,5,2,4,1,1,2,4,4,2,4,3,4,4,6,5,5,5,5,4,5,4,4,3,3,3,2,5,5,4,4,5,5,1,3,2,2,4,3,2,4,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",5,5,4.66666666666667,3.66666666666667,2.66666666666667,4.66666666666667,4.66666666666667,2.33333333333333,3,3.46153846153846,4,4.83333333333333,3.16666666666667,4.66666666666667,2.66666666666667,4.75,2.91666666666667,3,3,5,5,5,14023,5,NA,NA,1,60,26,2,1,1,2,2,3,1,5,"2021-08-29 20:14:13","2021-08-29 20:16:20",2,"BH",1,"L","H"
"2021/8/27 12:05","2021/8/27 12:09",0,"49.98.146.8",100,282,1,"2021/8/27 12:09","R_2VO6dKgUEh7iYmH",NA,NA,NA,NA,35.64680481,139.6546021,"anonymous","JA",2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,7,1,6,3,2,3,2,4,1,3,1,1,NA,NA,5,1,3,1,3,1,4,1,1,1,9,9,9,8,7,7,7,7,1,2,2,1,5,7,5,7,7,7,1,2,1,6,7,6,4,7,"50","ない","UaegZ6zdqCHn","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH","2022/11/1 15:34","2022/11/1 15:38",0,"61.199.190.26",100,238,1,"2022/11/1 15:38","R_1PXJTAymnrR2agf",NA,NA,NA,NA,35.6893,139.6899,"anonymous","JA",3,0,1,7,7,7,5,6,1,5,4,4,3,3,5,4,4,4,5,4,4,4,4,4,4,4,1,5,4,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,2,1,4,"","fe7495ade47184a0c00172174b0db134d5040a8a",2,4,4,3.33333333333333,2,4,4,1,1,2.38461538461538,3.33333333333333,4,2.66666666666667,4,1,4,1.83333333333333,4,3,5,1,3,632,15,1,NA,1,42,14,2,1,1,2,2,3,2,1,"2021-08-27 12:04:32","2021-08-27 12:05:10",1,"BH",0,"H","H"
"2021/8/27 14:21","2021/8/27 14:30",0,"58.183.81.24",100,575,1,"2021/8/27 14:30","R_2ccHrufETuGJu23",NA,NA,NA,NA,34.39779663,132.4525146,"anonymous","JA",2,1,2,3,2,1,1,1,1,1,3,1,1,1,7,1,4,1,1,1,2,1,3,1,4,2,4,5,NA,2,NA,2,5,1,5,2,4,2,5,2,5,7,1,6,6,2,3,3,2,1,4,4,4,5,5,2,2,3,1,5,5,4,6,6,5,4,4,"90","特になし","UhGJ5vrs8d77","07ec68e4080afd6b83525ee500ebda56b8a83e93",0,"BL","2022/11/1 14:15","2022/11/1 14:22",0,"223.223.32.157",100,447,1,"2022/11/1 14:22","R_1mXeNPug3fO5Jtt",NA,NA,NA,NA,34.4031,132.4601,"anonymous","JA",0,0,0,1,1,1,4,1,3,3,1,1,5,5,2,3,3,4,2,2,4,4,4,4,4,2,6,4,5,4,6,2,2,4,2,4,2,1,2,6,4,5,4,4,4,2,3,2,4,"ワクチンの有無によって旅行費用が減額されたりするのは間違っていると思う。","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.33333333333333,4,4,5,2.66666666666667,2.66666666666667,4,4.33333333333333,3.23076923076923,4.08333333333333,3.66666666666667,4.5,2.66666666666667,4.16666666666667,3.16666666666667,4.33333333333333,1,5,3,3,3,686,15,1,NA,1,40,34,2,1,1,2,2,3,2,1,"2021-08-27 14:20:19","2021-08-27 14:20:57",1,"BL",1,"H","L"
"2021/8/28 20:31","2021/8/28 20:36",0,"125.11.213.236",100,286,1,"2021/8/28 20:36","R_eRQKtb97EboeQLf",NA,NA,NA,NA,34.47749329,135.5477905,"anonymous","JA",2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,4,4,4,4,4,5,3,1,NA,1,NA,4,4,4,4,4,4,4,4,3,4,6,6,6,6,1,4,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,6,1,"1","とくになし","UmT9JhtKjBgO","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/1 13:22","2022/11/1 13:29",0,"218.220.172.178",100,378,1,"2022/11/1 13:29","R_2AEisrljNkeHFnZ",NA,NA,NA,NA,34.5108,135.5454,"anonymous","JA",3,1,1,1,1,7,4,1,3,5,1,3,5,5,2,2,2,2,5,3,1,1,7,1,4,3,1,2,7,7,2,2,4,1,1,3,4,1,4,1,1,2,3,3,1,3,3,1,2,"わかりにくい","fe7495ade47184a0c00172174b0db134d5040a8a",2,1.66666666666667,4,2,5.33333333333333,2.33333333333333,2.66666666666667,2,2.66666666666667,2.30769230769231,3.25,2.83333333333333,3.66666666666667,2.5,2.33333333333333,2.66666666666667,3,2,5,3,1,2,3810,8,NA,NA,2,38,27,1,2,1,4,2,3,1,1,"2021-08-28 20:30:26","2021-08-28 20:31:55",1,"BL",0,"L","L"
"2021/8/28 7:18","2021/8/28 7:30",0,"106.128.75.42",100,689,1,"2021/8/28 7:30","R_pDxoK3zxEM72zsZ",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,7,1,6,2,3,4,4,4,5,3,1,2,NA,NA,5,1,5,5,4,1,5,3,3,6,9,9,6,6,5,5,5,5,1,5,5,7,7,6,6,6,6,6,6,6,7,7,7,7,6,7,"60","","Uo8VLxyhzvpq","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/2 5:24","2022/11/2 5:34",0,"106.129.233.19",100,609,1,"2022/11/2 5:34","R_2tlPaeEPfVadiEl",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",4,1,1,5,7,7,4,6,1,1,5,5,1,5,3,3,3,5,5,5,7,7,6,7,7,1,5,4,6,5,2,5,4,5,5,5,5,1,4,4,5,5,5,5,4,4,2,1,1,"","fe7495ade47184a0c00172174b0db134d5040a8a",1,6.33333333333333,6.66666666666667,3.33333333333333,4.33333333333333,4.66666666666667,5,4.33333333333333,5,4.46153846153846,5.16666666666667,6.5,3.83333333333333,4.83333333333333,4.66666666666667,5.66666666666667,4.25,5,3,5,5,5,1208,10,NA,NA,2,53,12,2,1,12,2,2,3,1,1,"2021-08-28 7:16:33","2021-08-28 7:18:48",2,"BL",0,"L",NA
"2021/8/28 14:53","2021/8/28 15:10",0,"116.12.3.172",100,1041,1,"2021/8/28 15:10","R_2Vs8NBnkWMLLaC4",NA,NA,NA,NA,35.41990662,136.8687134,"anonymous","JA",2,17,4,4,4,3,2,5,5,5,4,5,1,2,6,9,6,5,8,7,4,2,4,4,5,1,3,7,NA,NA,1,4,1,1,2,5,5,5,2,2,2,8,7,5,7,5,4,5,2,1,4,1,3,3,5,2,5,5,4,1,1,3,6,5,7,6,5,"80","","Uuiq8XWoTtbi","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491,18,NA,NA,1,70,21,2,1,14,6,2,3,2,1,"2021-08-28 14:51:16","2021-08-28 14:53:01",2,"BL",0,"L",NA
"2021/8/28 21:19","2021/8/28 21:27",0,"153.139.0.143",100,473,1,"2021/8/28 21:27","R_116gnbZZP3ExIMj",NA,NA,NA,NA,35.30599976,136.7947083,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,6,1,6,3,4,3,4,4,1,4,1,NA,NA,1,2,3,2,5,5,5,4,5,4,5,5,6,4,5,3,3,5,4,1,1,2,4,5,5,5,5,4,4,4,4,4,4,5,4,4,6,"55","なし","UvOx81pl3gy2","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL","2022/11/1 14:12","2022/11/1 14:28",0,"153.139.0.143",100,941,1,"2022/11/1 14:28","R_2yeokKmiBJIPvbs",NA,NA,NA,NA,35.306,136.7947,"anonymous","JA",3,0,0,5,5,4,6,4,2,1,3,3,4,3,3,4,4,3,5,6,6,6,5,5,6,4,5,4,5,5,5,4,5,5,5,3,4,1,7,4,6,5,5,5,4,2,3,2,2,"クイズ性の高いアンケートに感じました","fe7495ade47184a0c00172174b0db134d5040a8a",5,6,5.33333333333333,4.33333333333333,5,4.66666666666667,4,5.66666666666667,5,4.53846153846154,5.16666666666667,5.66666666666667,4.66666666666667,4.33333333333333,5.33333333333333,5,5,3,3.5,4,5,4.5,4175,10,NA,NA,2,51,23,2,1,11,2,2,3,1,4,"2021-08-28 21:15:38","2021-08-28 21:19:46",4,"BL",NA,NA,"L"
"2021/8/28 20:50","2021/8/28 21:02",0,"14.8.10.130",100,744,1,"2021/8/28 21:02","R_271cO1vzxMrrJTl",NA,NA,NA,NA,35.91090393,139.7755127,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,5,5,5,3,2,2,2,4,2,3,8,NA,2,NA,3,2,2,5,3,5,5,5,5,6,8,7,7,6,1,3,1,1,1,4,4,4,4,5,1,3,4,1,5,4,4,5,5,6,4,5,"10","特に無し","UwJkckjaf3hn","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3960,1,NA,NA,1,25,11,2,2,1,6,2,3,1,1,"2021-08-28 20:48:02","2021-08-28 20:50:21",2,"BH",NA,NA,"H"
"2021/8/28 16:15","2021/8/28 16:23",0,"118.240.123.183",100,443,1,"2021/8/28 16:23","R_9F7NqE1ueeKmD7P",NA,NA,NA,NA,35.95570374,139.7189026,"anonymous","JA",2,17,2,3,3,3,3,4,3,3,3,3,3,3,7,9,3,2,6,1,3,2,3,1,4,2,3,5,1,NA,NA,4,1,5,1,4,4,4,1,4,4,5,5,4,4,2,2,2,2,1,4,4,4,5,4,2,2,2,2,2,2,2,6,2,4,6,2,"70","","VOFmng55XXvj","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH","2022/11/1 16:44","2022/11/1 16:50",0,"118.240.123.183",100,356,1,"2022/11/1 16:50","R_VUchNmVqDAdI7YJ",NA,NA,NA,NA,35.8559,139.6416,"anonymous","JA",3,0,0,4,3,3,5,3,3,3,2,2,4,3,3,3,3,4,5,4,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,4,4,1,3,3,4,4,4,5,1,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,4.66666666666667,4,5,4,4,3.33333333333333,4.33333333333333,3.69230769230769,4.41666666666667,4.33333333333333,4.5,4,3.83333333333333,4.16666666666667,4.16666666666667,2,3.5,3,3,3,1883,24,NA,NA,2,70,11,2,1,12,2,2,3,2,4,"2021-08-28 16:14:55","2021-08-28 16:15:42",1,"BH",1,"H","H"
"2021/8/30 12:39","2021/8/30 12:53",0,"60.65.173.105",100,814,1,"2021/8/30 12:53","R_3fUdbyCdeJfShzz",NA,NA,NA,NA,35.74389648,139.6460876,"anonymous","JA",2,14,3,3,4,3,4,4,4,4,3,4,3,4,6,2,4,4,4,4,3,2,2,1,4,4,3,1,1,NA,NA,2,3,4,4,2,3,2,3,2,3,4,6,6,5,5,4,1,1,1,1,1,4,5,5,5,5,5,5,2,1,1,5,1,5,2,4,"50","","VTZS9xICJ6sX","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH","2022/11/1 16:14","2022/11/1 16:19",0,"60.65.173.105",100,329,1,"2022/11/1 16:19","R_2wKqFVpjSv6BCMv",NA,NA,NA,NA,35.4643,139.6262,"anonymous","JA",3,0,0,4,4,1,3,4,2,2,2,2,2,2,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,4,4,4,4,2,2,1,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",3,4,4,4,4,4,4,4.33333333333333,4,3.84615384615385,4,4,4,4,4.16666666666667,4,4.08333333333333,2,2,4,4,4,17733,11,NA,NA,2,60,14,3,1,6,6,2,3,1,4,"2021-08-30 12:38:52","2021-08-30 12:39:32",1,"BH",0,"L","L"
"2021/8/28 19:15","2021/8/28 19:30",0,"114.176.170.190",100,862,1,"2021/8/28 19:30","R_1ml66ctUUotnOub",NA,NA,NA,NA,36.45610046,136.6354065,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,6,6,3,2,2,3,4,2,3,7,NA,1,NA,3,4,4,3,5,5,3,5,4,5,6,7,7,7,3,3,3,3,1,4,4,3,3,4,4,4,3,4,4,4,3,4,4,5,4,5,"60","特になし","VWDoz4lgKcRS","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",3,"BH","2022/11/1 14:59","2022/11/1 15:05",0,"180.6.171.219",100,402,1,"2022/11/1 15:05","R_1l4rM5z8nfQpqs6",NA,NA,NA,NA,36.5347,136.6153,"anonymous","JA",3,0,0,5,3,4,5,3,3,4,3,4,4,3,2,2,2,2,2,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,1,4,5,4,5,5,5,4,2,2,2,4,"","fe7495ade47184a0c00172174b0db134d5040a8a",3,5,5,4.33333333333333,4.66666666666667,5,5,4.33333333333333,5,4.53846153846154,4.75,5,4.5,5,4.66666666666667,5,4.58333333333333,3.5,3.5,3,2,2.5,3168,16,NA,NA,1,50,17,1,2,14,2,2,3,2,5,"2021-08-28 19:15:06","2021-08-28 19:15:49",1,"BH",1,"H","H"
"2021/8/27 21:14","2021/8/27 21:25",0,"128.27.72.207",100,639,1,"2021/8/27 21:25","R_2pRmmphixeTnRQM",NA,NA,NA,NA,34.70930481,134.8287048,"anonymous","JA",2,14,2,4,3,1,2,3,1,4,3,3,3,4,7,9,5,4,9,6,3,3,4,4,4,2,3,2,NA,1,NA,2,4,4,5,1,5,4,4,4,5,6,6,6,6,4,4,4,4,1,2,3,2,4,5,1,1,3,5,1,2,3,6,1,5,5,4,"70","","VpXJiF5D4kua","07ec68e4080afd6b83525ee500ebda56b8a83e93",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,16,1,NA,1,51,28,2,1,1,6,2,3,2,1,"2021-08-27 21:12:38","2021-08-27 21:14:44",2,"BL",1,"L","L"
"2021/8/29 18:29","2021/8/29 18:47",0,"118.241.67.128",100,1085,1,"2021/8/29 18:47","R_3fZvGvcMcW7Qxop",NA,NA,NA,NA,35.8553009,139.6416016,"anonymous","JA",2,16,4,3,5,3,3,4,5,5,4,5,4,4,4,8,5,5,5,5,3,3,2,1,4,2,3,7,1,NA,NA,2,3,5,5,3,5,5,2,4,3,8,7,7,7,3,5,5,5,1,2,4,5,6,6,2,3,6,5,3,4,5,6,6,4,5,6,"50","","W1XAF8mk0dz2","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL","2022/11/1 18:25","2022/11/1 18:38",0,"118.241.67.128",100,786,1,"2022/11/1 18:38","R_33ChVE9ffby4F7T",NA,NA,NA,NA,35.8553,139.6416,"anonymous","JA",3,0,0,6,5,5,6,5,2,2,3,4,4,2,4,4,3,3,5,6,6,5,5,5,5,4,4,3,5,3,2,5,5,5,5,5,6,1,4,5,6,4,4,2,4,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",5,5.66666666666667,5,3.66666666666667,3.33333333333333,5,5.33333333333333,5,3.33333333333333,4.38461538461539,4.41666666666667,5.33333333333333,3.5,5.16666666666667,4.16666666666667,5.25,3.83333333333333,3.5,3,4,4,4,12562,6,NA,NA,1,70,11,2,1,11,6,2,3,1,5,"2021-08-29 18:28:50","2021-08-29 18:29:37",1,"BL",0,"L",NA
"2021/8/28 17:39","2021/8/28 17:46",0,"122.132.190.37",100,437,1,"2021/8/28 17:46","R_31m9JXMbyOMnMTl",NA,NA,NA,NA,35.82969666,139.6137085,"anonymous","JA",2,14,2,2,2,4,4,3,2,4,3,3,3,2,6,2,3,3,5,8,4,2,4,4,5,2,4,1,NA,1,NA,4,2,5,4,4,5,5,2,5,2,8,7,7,5,3,3,3,3,1,4,5,5,5,5,3,3,2,2,4,4,5,4,4,5,5,3,"5","確率の計算は疲れてしまう","W553tcFa46wk","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL","2022/11/1 12:19","2022/11/1 12:26",0,"122.132.170.182",100,429,1,"2022/11/1 12:26","R_2UgPTZfV3u4w7FD",NA,NA,NA,NA,35.8152,139.5845,"anonymous","JA",0,0,1,1,1,1,2,1,2,3,1,1,5,5,3,2,3,4,6,2,3,4,2,4,5,3,2,4,6,5,6,3,3,3,3,4,5,1,2,5,4,4,6,6,4,2,2,1,3,"むずかしかった","fe7495ade47184a0c00172174b0db134d5040a8a",2,3,3.66666666666667,3,5.66666666666667,3,4,3.66666666666667,5.33333333333333,3.76923076923077,3.83333333333333,3.33333333333333,4.33333333333333,3.5,4.5,3.41666666666667,4.41666666666667,1,5,4,3,3.5,2456,24,NA,NA,2,72,11,3,1,14,6,2,3,2,5,"2021-08-28 17:38:29","2021-08-28 17:39:22",1,"BL",0,"L","L"
"2021/8/29 1:02","2021/8/29 1:07",0,"111.239.253.254",100,345,1,"2021/8/29 1:07","R_1et6fXqIRdT0jes",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,6,1,3,1,1,4,2,3,1,1,NA,NA,3,2,3,3,4,2,3,3,3,1,7,6,8,7,3,3,4,4,1,3,3,5,5,5,3,4,4,3,3,3,4,4,4,6,5,4,"60","","W9H0xukl8llj","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5018,9,NA,NA,2,47,26,1,2,5,2,2,3,1,5,"2021-08-29 0:59:14","2021-08-29 1:02:07",3,"BL",NA,NA,NA
