StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Effectiveness_1,Omicron_1,Safeness_1,Possibility of infec_1,Regret_1,Q9,Q12,Q10,Q2,HBM_1,HBM_2,HBM_3,HBM_4,HBM_5,HBM_6,数値態度_1,数値態度_2,数値態度_3,数値態度_4,数値態度_5,数値態度_6,数値態度_7,数値態度_8,数値態度_9,数値態度_10,Q36,CS_dload_why_1,CS_dload_why_2,CS_dload_why_3,CS_dload_why_4,CS_dload_why_5,CS_dload_why_6,CS_notwork_why_1,CS_notwork_why_2,CS_notwork_why_3,CS_notwork_why_4,CS_notwork_why_5,CS_notwork_why_6,Q136_1,Q136_2,Q136_3,Q136_4,Q136_5,Q136_6,Q136_7,CS_notdload_why_1,CS_notdload_why_2,CS_notdload_why_3,CS_notdload_why_4,CS_notdload_why_5,CS_notdload_why_6,CS_notdload_why_7,CS_notdload_why_8,Q150,Q163_1,Q163_2,Q163_3,Q163_4,Q163_5,Q163_6,Q72_1_1,Q72_1_2,Q72_1_3,Q72_1_4,Q72_1_5,Q72_1_6,Q72_1_7,Q72_1_8,Q72_1_9,Q72_1_10,Q72_1_11,Q72_1_12,Q72_2_1,Q72_2_2,Q72_2_3,Q72_2_4,Q72_2_5,Q72_2_6,Q72_2_7,Q72_2_8,Q72_2_9,Q72_2_10,Q72_2_11,Q72_2_12,Q72_3_1,Q72_3_2,Q72_3_3,Q72_3_4,Q72_3_5,Q72_3_6,Q72_3_7,Q72_3_8,Q72_3_9,Q72_3_10,Q72_3_11,Q72_3_12,Q72_4_1,Q72_4_2,Q72_4_3,Q72_4_4,Q72_4_5,Q72_4_6,Q72_4_7,Q72_4_8,Q72_4_9,Q72_4_10,Q72_4_11,Q72_4_12,Q72_5_1,Q72_5_2,Q72_5_3,Q72_5_4,Q72_5_5,Q72_5_6,Q72_5_7,Q72_5_8,Q72_5_9,Q72_5_10,Q72_5_11,Q72_5_12,Q72_6_1,Q72_6_2,Q72_6_3,Q72_6_4,Q72_6_5,Q72_6_6,Q72_6_7,Q72_6_8,Q72_6_9,Q72_6_10,Q72_6_11,Q72_6_12,Q72_7_1,Q72_7_2,Q72_7_3,Q72_7_4,Q72_7_5,Q72_7_6,Q72_7_7,Q72_7_8,Q72_7_9,Q72_7_10,Q72_7_11,Q72_7_12,Q72_8_1,Q72_8_2,Q72_8_3,Q72_8_4,Q72_8_5,Q72_8_6,Q72_8_7,Q72_8_8,Q72_8_9,Q72_8_10,Q72_8_11,Q72_8_12,Q72_9_1,Q72_9_2,Q72_9_3,Q72_9_4,Q72_9_5,Q72_9_6,Q72_9_7,Q72_9_8,Q72_9_9,Q72_9_10,Q72_9_11,Q72_9_12,Q76_1_1,Q76_1_2,Q76_1_3,Q76_1_4,Q76_1_5,Q76_1_6,Q76_1_7,Q76_1_8,Q76_1_9,Q76_1_10,Q76_1_11,Q76_1_12,Q76_2_1,Q76_2_2,Q76_2_3,Q76_2_4,Q76_2_5,Q76_2_6,Q76_2_7,Q76_2_8,Q76_2_9,Q76_2_10,Q76_2_11,Q76_2_12,Q76_3_1,Q76_3_2,Q76_3_3,Q76_3_4,Q76_3_5,Q76_3_6,Q76_3_7,Q76_3_8,Q76_3_9,Q76_3_10,Q76_3_11,Q76_3_12,Q76_4_1,Q76_4_2,Q76_4_3,Q76_4_4,Q76_4_5,Q76_4_6,Q76_4_7,Q76_4_8,Q76_4_9,Q76_4_10,Q76_4_11,Q76_4_12,Q76_5_1,Q76_5_2,Q76_5_3,Q76_5_4,Q76_5_5,Q76_5_6,Q76_5_7,Q76_5_8,Q76_5_9,Q76_5_10,Q76_5_11,Q76_5_12,Q76_6_1,Q76_6_2,Q76_6_3,Q76_6_4,Q76_6_5,Q76_6_6,Q76_6_7,Q76_6_8,Q76_6_9,Q76_6_10,Q76_6_11,Q76_6_12,Q76_7_1,Q76_7_2,Q76_7_3,Q76_7_4,Q76_7_5,Q76_7_6,Q76_7_7,Q76_7_8,Q76_7_9,Q76_7_10,Q76_7_11,Q76_7_12,Q76_8_1,Q76_8_2,Q76_8_3,Q76_8_4,Q76_8_5,Q76_8_6,Q76_8_7,Q76_8_8,Q76_8_9,Q76_8_10,Q76_8_11,Q76_8_12,Q76_9_1,Q76_9_2,Q76_9_3,Q76_9_4,Q76_9_5,Q76_9_6,Q76_9_7,Q76_9_8,Q76_9_9,Q76_9_10,Q76_9_11,Q76_9_12,gov_approval,Q64_1,Q64_2,Q64_3,Q64_4,Q64_8,Q22,id,eqtid
2023/2/18 5:34,2023/2/18 5:41,0,121.119.81.167,100,380,1,2023/2/18 5:41,R_C7avZDWyauV39Sh,,,,,35.8691,139.6582,anonymous,JA,5,6,5,6,4,5,4,3,4,0,1,2,4,5,2,1,2,2,2,3,3,4,4,4,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,4,2,5,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,N48uMbFIgwmN,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:27,2023/2/18 5:41,0,122.196.195.181,100,860,1,2023/2/18 5:41,R_2QhuUV9fHCkfnVZ,,,,,34.6922,135.1816,anonymous,JA,0,4,4,3,4,2,4,3,4,0,3,3,3,4,4,3,3,4,2,3,4,3,4,3,2,4,4,,,,,,,,,,,,,1,2,6,7,4,3,5,8,1,4,6,3,2,7,5,1,6,4,2,5,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,1,1,,,,,,,,,,1,,1,,1,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,1,,,,なし,2dPF0ihNu6Ok,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 23:55,2023/2/18 5:43,0,133.207.160.32,100,20863,1,2023/2/18 5:43,R_Wpz2sIV1iKHrpRL,,,,,35.0954,138.8589,anonymous,JA,0,4,1,1,4,1,4,4,3,0,1,2,3,3,4,3,3,3,3,3,3,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,6,5,1,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,3YlgJMeSJ3vQ,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:40,2023/2/18 5:47,0,18.183.229.155,100,434,1,2023/2/18 5:47,R_3HSsMj8f4OEOz1N,,,,,35.6893,139.6899,anonymous,JA,3,3,2,3,4,3,2,3,3,0,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,,,,,,,,,,,,,6,7,5,3,1,2,4,1,6,7,4,5,3,8,2,2,5,4,3,1,2,6,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,1,,1,1,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,1,,1LA3XushdeXj,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:36,2023/2/18 5:48,0,125.12.58.78,100,703,1,2023/2/18 5:48,R_3qQIEb4shxC1SzU,,,,,35.6893,139.6899,anonymous,JA,5,7,7,5,4,6,3,3,4,0,1,2,1,4,3,1,2,2,2,3,3,4,4,4,4,4,3,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,1,2,1,6,4,5,3,,,,,1,,,,,,,,,,1,1,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,28Pr7LUZWDW7,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:45,2023/2/18 5:51,0,106.72.170.161,100,364,1,2023/2/18 5:51,R_2sR3sGiIwWxw9iS,,,,,35.6887,139.745,anonymous,JA,5,6,5,5,6,5,3,4,4,1,2,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,4,1,3,5,6,2,7,4,2,7,5,1,6,3,8,1,4,1,2,6,5,3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,長い,CfBFFPcsjIzZ,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:49,2023/2/18 5:53,0,124.141.237.43,100,226,1,2023/2/18 5:53,R_3Q0gFaIu6wttn1V,,,,,35.6143,140.1062,anonymous,JA,5,5,5,5,2,3,2,3,3,0,3,2,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,5,1,6,2,3,4,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,,1,1,1,1,1,,,3,,,,,1,,MWAzz6cRCxAY,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:58,2023/2/18 6:02,0,130.62.151.251,100,279,1,2023/2/18 6:02,R_1OvrkLpCDIHjmla,,,,,35.6897,139.6895,anonymous,JA,0,5,2,3,5,3,2,3,3,1,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,,,,,,,,,,,,,3,4,7,1,5,2,6,1,7,2,6,5,3,8,4,1,2,1,4,3,5,6,,,1,,,,,,,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,FUyFyZ7HDang,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:58,2023/2/18 6:09,0,60.111.107.64,100,680,1,2023/2/18 6:10,R_3hfsaZJXtj4Aana,,,,,35.6897,139.6895,anonymous,JA,0,2,1,1,1,1,2,2,2,0,1,4,1,2,5,4,3,3,4,2,4,3,3,3,4,3,4,,,,,,,,,,,,,5,4,3,1,2,6,7,3,1,7,2,4,6,8,5,1,,,,,,,,,,,,1,,1,,1,,,,,,,,1,1,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,3,,,,,1,,pjxlAr5Q0KMW,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:04,2023/2/18 6:11,0,114.162.153.1,100,391,1,2023/2/18 6:11,R_xAwPbH9leBEm7G9,,,,,38.2988,141.0028,anonymous,JA,4,6,6,5,5,6,3,3,3,0,1,3,4,4,3,2,2,4,2,2,3,4,4,4,4,4,4,,,,,,,,,,,,,3,4,2,5,1,6,7,6,4,2,1,3,5,8,7,1,1,2,5,6,3,4,,,,,,,,,,1,,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,5,,1,,,,特にはない,d1j3bKGYR8HO,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:00,2023/2/18 6:11,0,153.188.12.135,100,681,1,2023/2/18 6:11,R_3itegvyVgguTIZd,,,,,34.3273,134.044,anonymous,JA,5,6,6,6,4,6,4,4,4,0,1,2,5,4,3,2,2,2,3,3,3,4,4,4,4,4,4,,,,,,,,,,,,,6,5,3,4,2,1,7,3,7,1,2,4,5,8,6,1,3,5,1,4,2,6,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,1,1,1,1,,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,1,1,,1,,,,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,5,,1,,,,,gdpPpbOeMklg,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:12,2023/2/18 6:19,0,153.173.72.5,100,470,1,2023/2/18 6:19,R_2rr14bDtYMdvERY,,,,,43.0875,141.3335,anonymous,JA,4,5,6,5,3,5,3,4,3,0,1,2,4,4,4,2,2,4,2,4,3,3,4,3,5,5,4,,,,,,,,,,,,,4,7,5,2,1,3,6,2,6,7,1,5,4,8,3,1,2,3,6,4,5,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,なし,isRHm17LVaQv,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:11,2023/2/18 6:22,0,118.240.37.171,100,651,1,2023/2/18 6:22,R_1EWIhvRlPAukYjc,,,,,35.4343,139.6466,anonymous,JA,4,7,4,7,1,7,5,2,2,0,3,4,5,5,1,1,5,2,3,2,5,2,4,2,4,3,4,,,,,,,,,,,,,7,2,4,1,3,5,6,4,7,2,1,5,3,8,6,3,4,5,1,2,3,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,1,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,1,,,,,,1,1,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,5,,1,,,,,HvWV97iVUiww,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:20,2023/2/18 6:31,0,14.9.193.129,100,682,1,2023/2/18 6:31,R_cAV6yfCCv7T1p3r,,,,,41.7799,140.7399,anonymous,JA,5,7,4,4,5,6,4,2,2,0,1,2,4,5,1,1,2,2,2,2,2,4,4,4,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,6,,1,1,1,,不安を煽らないで下さい,7nHVFtu8Xi2b,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 5:59,2023/2/18 6:32,0,60.87.158.235,100,2025,1,2023/2/18 6:32,R_3EbqXEL9jDo2NoO,,,,,35.6897,139.6895,anonymous,JA,2,5,1,1,4,2,4,3,3,0,2,4,2,2,5,4,2,2,2,2,2,4,4,4,4,3,4,,,,,,,,,,,,,7,2,3,6,4,5,1,6,8,2,4,3,7,1,5,1,1,2,6,3,4,5,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,1,,1,,使っていたコロナワクチンの人間の体に与える影響を正確に検証していってほしい。,hbaV3MJZmC9X,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:28,2023/2/18 6:34,0,126.142.48.74,100,324,1,2023/2/18 6:34,R_278qU2Lfa4OEG5m,,,,,35.4145,137.0262,anonymous,JA,2,3,2,1,4,3,2,3,3,1,1,2,2,3,4,4,3,3,3,3,4,3,4,4,4,4,4,,,,,,,,,,,,,4,6,3,1,2,5,7,1,5,6,7,4,2,8,3,1,1,2,5,3,6,4,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,1,,,1,,,q7izOzMPNzFB,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:27,2023/2/18 6:34,0,202.12.247.245,100,452,1,2023/2/18 6:34,R_2X1H9RUNApCbq1S,,,,,35.6893,139.6899,anonymous,JA,4,7,7,7,4,4,3,3,3,0,1,4,4,5,4,3,2,2,4,1,4,4,4,4,4,4,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,2,4,6,5,3,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,AWTA0umKdjWm,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:25,2023/2/18 6:39,0,131.147.226.167,100,851,1,2023/2/18 6:39,R_3j7Z31mOy0pnPd2,,,,,36.1741,139.542,anonymous,JA,5,6,7,5,4,6,4,4,3,0,2,1,5,5,4,1,3,2,3,2,4,4,5,3,4,5,4,,,,,,,,,,,,,6,3,2,1,5,4,7,2,1,3,7,4,6,5,8,1,4,5,3,1,2,6,,,,1,1,,,1,,,,,,,1,,1,,,1,,1,1,,,,1,,,,,,,1,,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,1,,政府の考えはよくない。,eEyscRbqEuoh,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:33,2023/2/18 6:41,0,101.141.11.177,100,503,1,2023/2/18 6:41,R_3phiJoFKmdZ0Npk,,,,,34.6922,135.1816,anonymous,JA,5,6,6,5,4,5,2,2,2,0,1,1,3,4,2,1,2,2,2,3,2,4,4,4,4,4,4,,,,,,,,,,,,,2,6,4,1,3,5,7,2,6,7,1,4,5,8,3,1,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,1,特にありません。,ca0y5vCHsS0m,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:33,2023/2/18 6:41,0,180.199.21.35,100,500,1,2023/2/18 6:41,R_3qmVdnhDYzDPyjW,,,,,35.1743,136.8931,anonymous,JA,3,6,5,6,6,6,4,3,4,0,3,3,3,4,4,3,4,3,3,4,3,3,3,4,3,3,4,,,,,,,,,,,,,7,6,2,4,3,1,5,4,1,7,5,6,3,8,2,1,1,2,5,3,6,4,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,8vh2NODQBXVQ,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:41,2023/2/18 6:44,0,180.15.153.239,100,207,1,2023/2/18 6:44,R_1es2uiUOQa8fnr9,,,,,35.4343,139.6466,anonymous,JA,4,6,6,6,6,6,4,4,4,0,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,2,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,ない,A7euTWmGfcdA,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:37,2023/2/18 6:46,0,14.8.72.33,100,493,1,2023/2/18 6:46,R_xmA9OsqAyYeFrmF,,,,,36.309,139.3432,anonymous,JA,4,5,5,4,4,5,3,4,3,0,3,4,3,4,2,2,2,2,2,2,2,4,4,4,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,5,4,2,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,1,1,1,,,1,1,,1,,,,,,,,,,,,,,1,,1,1,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,特になし,Z2KJt6GhkEgJ,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/18 6:39,2023/2/18 6:47,0,118.240.123.183,100,501,1,2023/2/18 6:47,R_b2sYpv5Ap464ocV,,,,,35.8104,139.6696,anonymous,JA,3,3,3,2,3,2,4,4,3,0,3,4,3,3,5,3,1,1,3,1,3,5,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,VOFmng55XXvj,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
